source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	omnipath	kinaseextra	ligrecextra	pathwayextra	mirnatarget	dorothea	collectri	tf_target	lncrna_mrna	tf_mirna	small_molecule	dorothea_curated	dorothea_chipseq	dorothea_tfbs	dorothea_coexp	dorothea_level	type	curation_effort	extra_attrs	evidences	ncbi_tax_id_source	entity_type_source	ncbi_tax_id_target	entity_type_target
P42574	Q04637	CASP3	EIF4G1	1	1	1	1	0	1	SPIKE;SPIKE_LC;Wang	SPIKE:10611228;SPIKE:9819442;SPIKE_LC:10611228;SPIKE_LC:9819442	True	False	False	True	False	False	False	False	False	False	False						post_translational	4	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P42574"",""id_b"":""Q04637"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[{""resource"":""SPIKE"",""references"":[""9819442"",""10611228""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""9819442"",""10611228""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P42574	P56945	CASP3	BCAR1	1	1	1	1	0	1	HPRD;HPRD-phos;SPIKE;SPIKE_LC;Wang	HPRD-phos:10712510;HPRD:10712510;SPIKE:11447317;SPIKE:11511102;SPIKE_LC:11447317;SPIKE_LC:11511102	True	False	False	True	False	False	False	False	False	False	False						post_translational	6	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""HPRD-phos_mechanism"":""Proteolytic Cleavage"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P42574"",""id_b"":""P56945"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[{""resource"":""SPIKE"",""references"":[""11447317"",""11511102""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""11447317"",""11511102""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[{""resource"":""HPRD-phos"",""references"":[""10712510""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":""Proteolytic Cleavage""}}],""undirected"":[{""resource"":""HPRD"",""references"":[""10712510""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}}]}"	9606	protein	9606	protein
P42574	P78344	CASP3	EIF4G2	1	1	1	1	0	1	CA1;Cui2007;HPRD;SPIKE;SPIKE_LC;Wang	CA1:10371215;HPRD:11175261;SPIKE:10611228;SPIKE:10672017;SPIKE_LC:10611228;SPIKE_LC:10672017	True	False	False	True	False	False	False	False	False	False	False						post_translational	6	"{""SPIKE_effect"":[""2"",""1""],""SPIKE_mechanism"":""Proteolytic Processing"",""CA1_effect"":""_"",""CA1_type"":""Cleavage"",""SPIKE_LC_effect"":[""2"",""1""],""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P42574"",""id_b"":""P78344"",""positive"":[{""resource"":""SPIKE"",""references"":[""10611228""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Proteolytic Processing""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""10611228""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Proteolytic Processing""}}],""negative"":[{""resource"":""SPIKE"",""references"":[""10611228"",""10672017""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""CA1"",""references"":[""10371215""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""_"",""type"":""Cleavage""}},{""resource"":""Cui2007"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""10611228"",""10672017""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[],""undirected"":[{""resource"":""HPRD"",""references"":[""11175261""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}}]}"	9606	protein	9606	protein
P42574	O43432	CASP3	EIF4G3	1	1	1	1	0	1	SPIKE;SPIKE_LC;Wang	SPIKE:10611228;SPIKE:10672017;SPIKE_LC:10611228;SPIKE_LC:10672017	True	False	False	True	False	False	False	False	False	False	False						post_translational	4	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P42574"",""id_b"":""O43432"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[{""resource"":""SPIKE"",""references"":[""10611228"",""10672017""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""10611228"",""10672017""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P10415	P42574	BCL2	CASP3	1	0	1	0	0	0	HPRD;SPIKE_LC;Wang	HPRD:11948397;HPRD:9395403;SPIKE_LC:8663439	False	False	False	True	False	False	False	False	False	False	False						post_translational	3	"{""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Other""}"	"{""id_a"":""P10415"",""id_b"":""P42574"",""positive"":[],""negative"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""8663439""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Other""}}],""directed"":[],""undirected"":[{""resource"":""HPRD"",""references"":[""11948397"",""9395403""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}}]}"	9606	protein	9606	protein
P42574	P10415	CASP3	BCL2	1	0	1	1	0	1	ACSN;Cui2007;HPRD;SPIKE;SPIKE_LC;Wang	ACSN:10409669;ACSN:20139069;HPRD:11948397;HPRD:9395403;SPIKE:9395403;SPIKE_LC:9395403	True	False	False	True	False	False	False	False	False	False	False						post_translational	6	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing"",""ACSN_effect"":[""CATALYSIS"",""2""]}"	"{""id_a"":""P42574"",""id_b"":""P10415"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""9395403""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""Cui2007"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""9395403""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[{""resource"":""ACSN"",""references"":[""10409669"",""20139069""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""CATALYSIS"",""2""]}}],""undirected"":[{""resource"":""HPRD"",""references"":[""11948397"",""9395403""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}}]}"	9606	protein	9606	protein
P42575	P99999	CASP2	CYCS	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:11832478;SPIKE_LC:11832478	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Other"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Other""}"	"{""id_a"":""P42575"",""id_b"":""P99999"",""positive"":[{""resource"":""SPIKE"",""references"":[""11832478""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Other""}},{""resource"":""SPIKE_LC"",""references"":[""11832478""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Other""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P42575	Q9NR28	CASP2	DIABLO	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:11832478;SPIKE_LC:11832478	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Other"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Other""}"	"{""id_a"":""P42575"",""id_b"":""Q9NR28"",""positive"":[{""resource"":""SPIKE"",""references"":[""11832478""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Other""}},{""resource"":""SPIKE_LC"",""references"":[""11832478""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Other""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P55212	Q14980	CASP6	NUMA1	1	1	1	1	0	1	SPIKE;SPIKE_LC;Wang	SPIKE:17401638;SPIKE:9463409;SPIKE_LC:17401638;SPIKE_LC:9463409	True	False	False	True	False	False	False	False	False	False	False						post_translational	4	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P55212"",""id_b"":""Q14980"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[{""resource"":""SPIKE"",""references"":[""17401638"",""9463409""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""17401638"",""9463409""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P55212	P08670	CASP6	VIM	1	1	1	1	0	1	HPRD;HPRD-phos;SPIKE;SPIKE_LC;Wang	HPRD-phos:10469173;HPRD-phos:11423904;HPRD-phos:11514563;HPRD:10469173;HPRD:11423904;HPRD:11514563;SPIKE:11423904;SPIKE_LC:11423904	True	False	False	True	False	False	False	False	False	False	False						post_translational	8	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""HPRD-phos_mechanism"":""Proteolytic Cleavage"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P55212"",""id_b"":""P08670"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[{""resource"":""SPIKE"",""references"":[""11423904""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""11423904""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[{""resource"":""HPRD-phos"",""references"":[""11423904"",""11514563"",""10469173""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":""Proteolytic Cleavage""}}],""undirected"":[{""resource"":""HPRD"",""references"":[""11423904"",""11514563"",""10469173""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro"",""in vivo""]}}]}"	9606	protein	9606	protein
P17655	Q07817	CAPN2	BCL2L1	1	0	1	1	0	1	SPIKE;SPIKE_LC	SPIKE:12000759;SPIKE_LC:12000759	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""P17655"",""id_b"":""Q07817"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""12000759""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""12000759""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P42575	O95831	CASP2	AIFM1	1	1	0	1	1	0	SPIKE;SPIKE_LC	SPIKE:11832478;SPIKE_LC:11832478	True	False	False	True	False	False	False	False	False	False	False						post_translational	2	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Other"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Other""}"	"{""id_a"":""P42575"",""id_b"":""O95831"",""positive"":[{""resource"":""SPIKE"",""references"":[""11832478""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Other""}},{""resource"":""SPIKE_LC"",""references"":[""11832478""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Other""}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
P42575	Q13546	CASP2	RIPK1	1	1	0	1	1	0	ACSN;SPIKE;SPIKE_LC;Wang	ACSN:10521396;ACSN:19935698;ACSN:20125124;SPIKE:15590671;SPIKE_LC:15590671	True	False	False	True	False	False	False	False	False	False	False						post_translational	5	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Physical Interaction"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Physical Interaction"",""ACSN_effect"":[""CATALYSIS"",""1""]}"	"{""id_a"":""P42575"",""id_b"":""Q13546"",""positive"":[{""resource"":""SPIKE"",""references"":[""15590671""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Physical Interaction""}},{""resource"":""SPIKE_LC"",""references"":[""15590671""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Physical Interaction""}}],""negative"":[],""directed"":[{""resource"":""ACSN"",""references"":[""10521396"",""20125124"",""19935698""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""CATALYSIS"",""1""]}}],""undirected"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q13546	P42575	RIPK1	CASP2	1	1	0	0	0	0	Wang		False	False	False	True	False	False	False	False	False	False	False						post_translational	0	{}	"{""id_a"":""Q13546"",""id_b"":""P42575"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[],""directed"":[],""undirected"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q13546	Q92851	RIPK1	CASP10	1	1	0	0	0	0	HINT;InnateDB;NetPath;Wang	HINT:11002417;HINT:12884866;InnateDB:11002417;NetPath:12887920	False	False	False	True	False	False	False	False	False	False	False						post_translational	4	{}	"{""id_a"":""Q13546"",""id_b"":""Q92851"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[],""directed"":[],""undirected"":[{""resource"":""NetPath"",""references"":[""12887920""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vivo""],""type"":[""physical interaction""],""pathway"":[""Tumor necrosis factor (TNF) alpha""]}},{""resource"":""InnateDB"",""references"":[""11002417""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""HINT"",""references"":[""12884866"",""11002417""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q92851	Q13546	CASP10	RIPK1	1	0	1	1	0	1	HINT;InnateDB;NetPath;SPIKE;SPIKE_LC;Wang	HINT:11002417;HINT:12884866;InnateDB:11002417;NetPath:12887920;SPIKE:16186808;SPIKE_LC:16186808	True	False	False	True	False	False	False	False	False	False	False						post_translational	6	"{""SPIKE_effect"":""2"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""2"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""Q92851"",""id_b"":""Q13546"",""positive"":[],""negative"":[{""resource"":""SPIKE"",""references"":[""16186808""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}},{""resource"":""SPIKE_LC"",""references"":[""16186808""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""2"",""mechanism"":""Proteolytic Processing""}}],""directed"":[],""undirected"":[{""resource"":""NetPath"",""references"":[""12887920""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vivo""],""type"":[""physical interaction""],""pathway"":[""Tumor necrosis factor (TNF) alpha""]}},{""resource"":""InnateDB"",""references"":[""11002417""],""dataset"":""omnipath"",""via"":null,""attrs"":{}},{""resource"":""HINT"",""references"":[""12884866"",""11002417""],""dataset"":""omnipath"",""via"":null,""attrs"":{""hint_quality"":[""LC"",""HT""]}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q92851	P55957	CASP10	BID	1	1	0	1	1	0	HPRD;KEGG;KEGG-MEDICUS;SPIKE;SPIKE_LC	HPRD:15772077;SPIKE:16186808;SPIKE_LC:16186808	True	False	False	True	False	False	False	False	False	False	False						post_translational	3	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Proteolytic Processing"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Proteolytic Processing""}"	"{""id_a"":""Q92851"",""id_b"":""P55957"",""positive"":[{""resource"":""SPIKE"",""references"":[""16186808""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Proteolytic Processing""}},{""resource"":""KEGG"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""KEGG-MEDICUS"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""16186808""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Proteolytic Processing""}}],""negative"":[],""directed"":[],""undirected"":[{""resource"":""HPRD"",""references"":[""15772077""],""dataset"":""omnipath"",""via"":null,""attrs"":{""method"":[""in vitro""]}}]}"	9606	protein	9606	protein
Q13535	Q92547	ATR	TOPBP1	1	1	0	0	0	0	SPIKE_LC;Wang	SPIKE_LC:18077418	False	False	False	True	False	False	False	False	False	False	False						post_translational	1	"{""SPIKE_LC_effect"":""3"",""SPIKE_LC_mechanism"":""Phosphorylation""}"	"{""id_a"":""Q13535"",""id_b"":""Q92547"",""positive"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}],""negative"":[],""directed"":[{""resource"":""SPIKE_LC"",""references"":[""18077418""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""3"",""mechanism"":""Phosphorylation""}}],""undirected"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q92547	Q13535	TOPBP1	ATR	1	1	0	1	1	0	SIGNOR;SPIKE;SPIKE_LC;Wang	SIGNOR:16530042;SPIKE:16285702;SPIKE:18066086;SPIKE:18769153;SPIKE_LC:16285702;SPIKE_LC:18066086;SPIKE_LC:18769153	True	False	False	True	False	False	False	False	False	False	False						post_translational	7	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Physical Interaction"",""SIGNOR_mechanism"":[""Physical Interaction"",""binding""],""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Physical Interaction""}"	"{""id_a"":""Q92547"",""id_b"":""Q13535"",""positive"":[{""resource"":""SPIKE"",""references"":[""16285702"",""18769153"",""18066086""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Physical Interaction""}},{""resource"":""SIGNOR"",""references"":[""16530042""],""dataset"":""omnipath"",""via"":null,""attrs"":{""mechanism"":[""Physical Interaction"",""binding""]}},{""resource"":""SPIKE_LC"",""references"":[""16285702"",""18769153"",""18066086""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Physical Interaction""}}],""negative"":[],""directed"":[],""undirected"":[{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}}]}"	9606	protein	9606	protein
Q14209	P06493	E2F2	CDK1	1	1	0	1	1	0	ACSN;SPIKE;SPIKE_LC;Wang	ACSN:15510213;SPIKE:15510213;SPIKE:18319725;SPIKE_LC:15510213;SPIKE_LC:18319725	True	False	False	True	False	False	False	False	False	False	False						post_translational	5	"{""SPIKE_effect"":""1"",""SPIKE_mechanism"":""Transcription Regulation"",""SPIKE_LC_effect"":""1"",""SPIKE_LC_mechanism"":""Transcription Regulation"",""ACSN_effect"":[""POSITIVE_INFLUENCE"",""1""]}"	"{""id_a"":""Q14209"",""id_b"":""P06493"",""positive"":[{""resource"":""SPIKE"",""references"":[""15510213"",""18319725""],""dataset"":""omnipath"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""Wang"",""references"":[],""dataset"":""pathwayextra"",""via"":null,""attrs"":{}},{""resource"":""SPIKE_LC"",""references"":[""15510213"",""18319725""],""dataset"":""pathwayextra"",""via"":null,""attrs"":{""effect"":""1"",""mechanism"":""Transcription Regulation""}},{""resource"":""ACSN"",""references"":[""15510213""],""dataset"":""directionextra"",""via"":null,""attrs"":{""effect"":[""POSITIVE_INFLUENCE"",""1""]}}],""negative"":[],""directed"":[],""undirected"":[]}"	9606	protein	9606	protein
